comment_id,issue_key,author,comment_date,comment
COM-00368,CRM-1486,user0030,2025-10-26,Le développement avance correctement.
COM-00369,DATA-4899,user0007,2025-12-24,Besoin de plus d'informations.
COM-00370,CRM-3490,user0003,2026-02-12,Le problème est reproduit en environnement de test.
COM-00371,CLOUD-2054,user0001,2025-10-13,Le problème est reproduit en environnement de test.
COM-00372,MOB-3300,user0016,2026-08-21,La fonctionnalité est prête pour les tests.
COM-00373,BI-3462,user0036,2025-11-27,Le problème semble corrigé.
COM-00374,BANK-3765,user0038,2026-02-18,La fonctionnalité est prête pour les tests.
COM-00375,DATA-2794,user0011,2026-05-27,Tests complémentaires nécessaires.
COM-00376,PORTAL-4805,user0007,2026-07-06,Le développement avance correctement.
COM-00377,CLOUD-466,user0026,2026-09-12,Le problème est reproduit en environnement de test.
COM-00378,SEC-4896,user0005,2025-11-27,Attention au délai prévu.
COM-00379,MOB-4917,user0028,2026-09-08,Besoin de plus d'informations.
COM-00380,PORTAL-342,user0035,2026-04-03,Correction proposée dans la prochaine version.
COM-00381,ECOM-1164,user0015,2026-01-11,Le problème semble corrigé.
COM-00382,ECOM-3750,user0036,2026-06-03,Le problème est reproduit en environnement de test.
COM-00383,DATA-2901,user0001,2025-12-16,Le problème semble corrigé.
COM-00384,PORTAL-1584,user0044,2026-08-16,Le client demande une modification.
COM-00385,DATA-270,user0050,2025-11-22,Le développement avance correctement.
COM-00386,BANK-696,user0031,2025-11-23,Le développement avance correctement.
COM-00387,SEC-2537,user0029,2026-02-24,Attention au délai prévu.
COM-00388,MOB-2351,user0003,2025-12-15,Le développement avance correctement.
COM-00389,BI-2041,user0042,2026-03-05,Le problème semble corrigé.
COM-00390,DATA-761,user0025,2026-01-03,Le développement avance correctement.
COM-00391,BANK-3079,user0002,2025-12-09,Correction proposée dans la prochaine version.
COM-00392,ERP-1160,user0027,2026-03-02,Il faut vérifier ce comportement.
COM-00393,PORTAL-1534,user0017,2025-11-23,Le client demande une modification.
COM-00394,CLOUD-1595,user0015,2025-12-04,Besoin de plus d'informations.
COM-00395,ECOM-2526,user0037,2026-01-10,La fonctionnalité est prête pour les tests.
COM-00396,CRM-3439,user0033,2026-05-20,Le problème semble corrigé.
COM-00397,SEC-4668,user0028,2026-01-29,Le problème semble corrigé.
COM-00398,BI-1353,user0031,2026-07-04,Correction proposée dans la prochaine version.
COM-00399,ECOM-2083,user0031,2026-07-16,Le développement avance correctement.
COM-00400,SEC-3633,user0009,2025-10-21,Le client demande une modification.
COM-00401,DATA-3548,user0012,2025-11-17,La fonctionnalité est prête pour les tests.
COM-00402,MOB-4930,user0038,2026-02-08,Besoin de plus d'informations.
COM-00403,SEC-4790,user0034,2026-04-13,Tests complémentaires nécessaires.
COM-00404,BI-3498,user0034,2025-12-14,Attention au délai prévu.
COM-00405,ERP-1076,user0004,2026-07-24,La fonctionnalité est prête pour les tests.
COM-00406,ECOM-2737,user0002,2026-09-02,Attention au délai prévu.
COM-00407,DATA-3963,user0009,2026-05-27,Le problème semble corrigé.
COM-00408,CRM-1077,user0015,2026-01-08,Attention au délai prévu.
COM-00409,SEC-65,user0034,2025-10-14,Correction proposée dans la prochaine version.
COM-00410,BI-2763,user0011,2026-01-22,Correction proposée dans la prochaine version.
COM-00411,SEC-1729,user0038,2026-03-27,Il faut vérifier ce comportement.
COM-00412,CRM-4869,user0039,2026-05-25,Le problème semble corrigé.
COM-00413,PORTAL-3425,user0009,2025-10-12,Besoin de plus d'informations.
COM-00414,BANK-3932,user0050,2026-02-15,Le développement avance correctement.
COM-00415,MOB-1130,user0036,2026-02-06,Besoin de plus d'informations.
COM-00416,ERP-2087,user0036,2026-06-01,Tests complémentaires nécessaires.
COM-00417,CLOUD-1424,user0035,2025-11-25,Le problème est reproduit en environnement de test.
COM-00418,PORTAL-1989,user0050,2026-02-03,Il faut vérifier ce comportement.
COM-00419,ERP-1565,user0006,2026-06-22,Tests complémentaires nécessaires.
COM-00420,CRM-3759,user0037,2026-05-07,Tests complémentaires nécessaires.
COM-00421,DATA-777,user0009,2026-04-09,Correction proposée dans la prochaine version.
COM-00422,BI-509,user0028,2025-12-23,La fonctionnalité est prête pour les tests.
COM-00423,BANK-2848,user0013,2025-09-30,Correction proposée dans la prochaine version.
COM-00424,CLOUD-2892,user0007,2025-10-06,Besoin de plus d'informations.
COM-00425,SEC-2453,user0038,2026-05-31,Attention au délai prévu.
COM-00426,BI-2418,user0025,2026-01-26,Le problème semble corrigé.
COM-00427,BI-2534,user0041,2025-12-05,Attention au délai prévu.
COM-00428,MOB-4024,user0007,2026-09-02,Tests complémentaires nécessaires.
COM-00429,BANK-2335,user0030,2026-02-22,Il faut vérifier ce comportement.
COM-00430,ERP-2490,user0015,2026-08-01,Tests complémentaires nécessaires.
COM-00431,SEC-3050,user0006,2025-11-13,Attention au délai prévu.
COM-00432,SEC-951,user0042,2026-04-04,Besoin de plus d'informations.
COM-00433,MOB-1381,user0018,2026-04-08,Le développement avance correctement.
COM-00434,PORTAL-2589,user0016,2025-10-15,Tests complémentaires nécessaires.
COM-00435,BI-2063,user0030,2025-10-31,Besoin de plus d'informations.
COM-00436,CLOUD-1193,user0041,2026-01-14,Correction proposée dans la prochaine version.
COM-00437,PORTAL-516,user0015,2026-05-02,Correction proposée dans la prochaine version.
COM-00438,DATA-1652,user0025,2026-04-26,Il faut vérifier ce comportement.
COM-00439,CRM-2324,user0014,2026-05-31,Le client demande une modification.
COM-00440,CRM-2603,user0028,2026-04-08,Le client demande une modification.
COM-00441,MOB-4362,user0048,2026-04-09,Attention au délai prévu.
COM-00442,MOB-4052,user0005,2026-08-15,Il faut vérifier ce comportement.
COM-00443,BI-2789,user0013,2025-09-20,Tests complémentaires nécessaires.
COM-00444,BANK-3053,user0046,2025-11-25,Besoin de plus d'informations.
COM-00445,ERP-1845,user0045,2026-06-10,Le développement avance correctement.
COM-00446,PORTAL-1674,user0014,2026-01-03,Le client demande une modification.
COM-00447,BANK-530,user0025,2026-07-25,Le développement avance correctement.
COM-00448,ECOM-2486,user0050,2026-04-29,Attention au délai prévu.
COM-00449,ECOM-1369,user0038,2026-08-26,Le développement avance correctement.
COM-00450,SEC-3947,user0003,2026-08-24,Tests complémentaires nécessaires.
COM-00451,DATA-2794,user0003,2026-03-12,Il faut vérifier ce comportement.
COM-00452,BI-2277,user0009,2026-07-10,Besoin de plus d'informations.
COM-00453,CLOUD-2590,user0024,2025-10-02,Le problème est reproduit en environnement de test.
COM-00454,CLOUD-3314,user0016,2025-09-30,La fonctionnalité est prête pour les tests.
COM-00455,CLOUD-2138,user0004,2025-09-23,La fonctionnalité est prête pour les tests.
COM-00456,CLOUD-4080,user0002,2025-11-15,Il faut vérifier ce comportement.
COM-00457,DATA-2035,user0027,2025-09-28,Correction proposée dans la prochaine version.
COM-00458,ECOM-1397,user0017,2026-02-21,Tests complémentaires nécessaires.
COM-00459,DATA-1855,user0035,2026-01-08,Le client demande une modification.
COM-00460,PORTAL-2704,user0030,2026-06-25,Il faut vérifier ce comportement.
COM-00461,BANK-3046,user0038,2025-11-06,Attention au délai prévu.
COM-00462,PORTAL-3370,user0045,2025-11-03,Tests complémentaires nécessaires.
COM-00463,ECOM-4929,user0006,2026-01-08,Le client demande une modification.
COM-00464,ECOM-4807,user0036,2026-04-06,Le problème est reproduit en environnement de test.
COM-00465,SEC-2799,user0004,2025-12-13,Le client demande une modification.
COM-00466,CRM-3333,user0006,2025-10-19,Attention au délai prévu.
COM-00467,BANK-869,user0031,2026-08-24,Il faut vérifier ce comportement.
COM-00468,BANK-1767,user0012,2025-10-14,Besoin de plus d'informations.
COM-00469,PORTAL-926,user0018,2026-08-18,Besoin de plus d'informations.
COM-00470,SEC-885,user0006,2026-08-30,Le problème semble corrigé.
COM-00471,CLOUD-2621,user0025,2026-04-26,Correction proposée dans la prochaine version.
COM-00472,ECOM-123,user0027,2025-10-27,Tests complémentaires nécessaires.
COM-00473,CLOUD-409,user0027,2025-11-29,Attention au délai prévu.
COM-00474,ECOM-692,user0013,2025-10-05,Il faut vérifier ce comportement.
COM-00475,ECOM-1482,user0008,2026-01-12,Le problème est reproduit en environnement de test.
COM-00476,BI-4760,user0036,2026-01-01,Le problème semble corrigé.
COM-00477,MOB-3751,user0017,2026-05-09,Attention au délai prévu.
COM-00478,DATA-3105,user0034,2026-06-26,Correction proposée dans la prochaine version.
COM-00479,PORTAL-2644,user0007,2025-11-22,Attention au délai prévu.
COM-00480,SEC-652,user0009,2026-01-13,Correction proposée dans la prochaine version.
COM-00481,BANK-2317,user0028,2026-08-18,Il faut vérifier ce comportement.
COM-00482,CRM-640,user0037,2026-03-25,Le problème est reproduit en environnement de test.
COM-00483,CRM-3218,user0014,2026-02-11,Correction proposée dans la prochaine version.
COM-00484,SEC-4866,user0049,2026-08-04,Correction proposée dans la prochaine version.
COM-00485,CLOUD-311,user0038,2026-03-08,Le développement avance correctement.
COM-00486,BI-3546,user0042,2026-02-13,La fonctionnalité est prête pour les tests.
COM-00487,BI-4264,user0042,2026-07-06,Le problème est reproduit en environnement de test.
COM-00488,SEC-1244,user0036,2025-12-13,Correction proposée dans la prochaine version.
COM-00489,CRM-36,user0001,2025-10-08,Tests complémentaires nécessaires.
COM-00490,BANK-2208,user0025,2026-04-10,Correction proposée dans la prochaine version.
COM-00491,BI-2480,user0034,2026-05-25,Il faut vérifier ce comportement.
COM-00492,DATA-4534,user0027,2026-05-27,Tests complémentaires nécessaires.
COM-00493,DATA-2941,user0021,2025-10-21,Tests complémentaires nécessaires.
COM-00494,CRM-3457,user0006,2026-03-01,Attention au délai prévu.
COM-00495,PORTAL-4521,user0044,2025-12-13,Tests complémentaires nécessaires.
COM-00496,BI-662,user0018,2026-02-01,Tests complémentaires nécessaires.
COM-00497,CLOUD-346,user0045,2026-07-25,Le problème semble corrigé.
COM-00498,BI-4537,user0039,2025-12-01,Tests complémentaires nécessaires.
COM-00499,CLOUD-1037,user0005,2026-08-11,Le problème est reproduit en environnement de test.
COM-00500,MOB-223,user0013,2026-01-05,Le développement avance correctement.
COM-00501,CLOUD-4543,user0046,2026-07-23,Le problème est reproduit en environnement de test.
COM-00502,BANK-3765,user0014,2025-12-17,Attention au délai prévu.
COM-00503,DATA-1641,user0042,2026-05-14,Attention au délai prévu.
COM-00504,CRM-2771,user0027,2025-11-20,Besoin de plus d'informations.
COM-00505,BI-3064,user0026,2026-08-20,Tests complémentaires nécessaires.
COM-00506,MOB-3138,user0023,2026-03-04,Le client demande une modification.
COM-00507,SEC-1475,user0003,2026-06-03,Tests complémentaires nécessaires.
COM-00508,DATA-2680,user0036,2025-10-05,Le problème est reproduit en environnement de test.
COM-00509,ERP-1335,user0029,2026-09-06,La fonctionnalité est prête pour les tests.
COM-00510,CLOUD-62,user0042,2026-08-06,Le client demande une modification.
COM-00511,BANK-2354,user0027,2025-12-21,La fonctionnalité est prête pour les tests.
COM-00512,CLOUD-3121,user0029,2026-03-20,Le développement avance correctement.
COM-00513,CRM-916,user0045,2026-09-02,Attention au délai prévu.
COM-00514,BANK-1183,user0043,2025-11-01,Tests complémentaires nécessaires.
COM-00515,ECOM-4515,user0033,2026-05-30,La fonctionnalité est prête pour les tests.
COM-00516,ECOM-4464,user0020,2026-06-30,Tests complémentaires nécessaires.
COM-00517,BI-591,user0026,2026-01-15,La fonctionnalité est prête pour les tests.
COM-00518,BI-4288,user0020,2025-09-14,Tests complémentaires nécessaires.
COM-00519,PORTAL-516,user0018,2026-01-30,Le client demande une modification.
COM-00520,ECOM-928,user0025,2026-01-29,Le problème semble corrigé.
COM-00521,SEC-3108,user0002,2026-01-20,La fonctionnalité est prête pour les tests.
COM-00522,CRM-1486,user0023,2026-01-04,Besoin de plus d'informations.
COM-00523,ECOM-1805,user0042,2026-04-09,Le client demande une modification.
COM-00524,ECOM-4956,user0037,2026-06-23,Le problème semble corrigé.
COM-00525,PORTAL-2772,user0001,2025-10-22,Correction proposée dans la prochaine version.
COM-00526,CRM-335,user0034,2025-09-30,Correction proposée dans la prochaine version.
COM-00527,ERP-4129,user0040,2026-08-01,Le problème est reproduit en environnement de test.
COM-00528,PORTAL-2133,user0018,2026-06-20,Tests complémentaires nécessaires.
COM-00529,CLOUD-485,user0001,2026-08-08,Tests complémentaires nécessaires.
COM-00530,CRM-537,user0021,2026-05-28,Le client demande une modification.
COM-00531,SEC-1281,user0011,2026-03-20,Il faut vérifier ce comportement.
COM-00532,ERP-4580,user0020,2026-01-29,Correction proposée dans la prochaine version.
COM-00533,ECOM-1309,user0014,2026-04-21,Le développement avance correctement.
COM-00534,CLOUD-3861,user0018,2025-11-08,Le problème semble corrigé.
COM-00535,BI-3795,user0019,2025-11-25,La fonctionnalité est prête pour les tests.
COM-00536,ERP-1538,user0018,2026-07-21,Le développement avance correctement.
COM-00537,CRM-1010,user0004,2026-06-14,Besoin de plus d'informations.
COM-00538,MOB-2376,user0037,2026-01-24,Le développement avance correctement.
COM-00539,BANK-1205,user0048,2026-03-12,La fonctionnalité est prête pour les tests.
COM-00540,CRM-4039,user0013,2025-10-10,La fonctionnalité est prête pour les tests.
COM-00541,SEC-4764,user0030,2026-03-03,Le problème est reproduit en environnement de test.
COM-00542,DATA-4431,user0004,2025-11-06,Le client demande une modification.
COM-00543,BI-3231,user0027,2026-01-22,Besoin de plus d'informations.
COM-00544,BANK-2416,user0027,2026-06-12,Le client demande une modification.
COM-00545,BI-4960,user0016,2026-03-14,Le problème est reproduit en environnement de test.
COM-00546,SEC-2923,user0007,2026-06-12,Attention au délai prévu.
COM-00547,MOB-2548,user0038,2026-05-11,Tests complémentaires nécessaires.
COM-00548,CRM-4189,user0031,2025-10-22,Le client demande une modification.
COM-00549,ECOM-1507,user0032,2025-10-24,Le développement avance correctement.
COM-00550,MOB-606,user0045,2026-05-29,Le problème semble corrigé.
COM-00551,ECOM-3809,user0048,2026-06-08,Le problème est reproduit en environnement de test.
COM-00552,ECOM-1834,user0039,2026-08-19,Le problème semble corrigé.
COM-00553,DATA-2718,user0034,2026-01-24,Besoin de plus d'informations.
COM-00554,CLOUD-4612,user0033,2026-01-05,Le développement avance correctement.
COM-00555,CLOUD-3287,user0028,2026-01-28,Attention au délai prévu.
COM-00556,PORTAL-2927,user0021,2025-10-03,Le problème est reproduit en environnement de test.
COM-00557,PORTAL-2176,user0034,2026-03-04,Le problème semble corrigé.
COM-00558,PORTAL-2954,user0015,2026-08-09,Le développement avance correctement.
COM-00559,BANK-2017,user0019,2025-12-26,Attention au délai prévu.
COM-00560,ECOM-4515,user0028,2026-06-29,Besoin de plus d'informations.
COM-00561,DATA-1693,user0002,2026-04-18,Le client demande une modification.
COM-00562,BI-435,user0043,2026-06-19,Le développement avance correctement.
COM-00563,CRM-426,user0040,2025-09-19,La fonctionnalité est prête pour les tests.
COM-00564,SEC-1732,user0025,2025-10-27,La fonctionnalité est prête pour les tests.
COM-00565,CLOUD-3575,user0031,2026-05-01,Correction proposée dans la prochaine version.
COM-00566,MOB-4084,user0012,2025-12-05,Tests complémentaires nécessaires.
COM-00567,BI-1496,user0027,2025-10-02,Le problème semble corrigé.
COM-00568,CLOUD-4032,user0025,2026-09-05,Il faut vérifier ce comportement.
COM-00569,BI-1122,user0050,2026-06-12,Le problème semble corrigé.
COM-00570,ERP-4437,user0018,2026-01-08,Le client demande une modification.
COM-00571,ERP-897,user0020,2026-08-07,Le problème est reproduit en environnement de test.
COM-00572,BANK-3014,user0015,2026-06-22,Correction proposée dans la prochaine version.
COM-00573,SEC-3441,user0002,2026-03-18,Le problème est reproduit en environnement de test.
COM-00574,PORTAL-4521,user0028,2026-02-19,Tests complémentaires nécessaires.
COM-00575,BANK-190,user0046,2026-07-15,Le problème semble corrigé.
COM-00576,SEC-4192,user0032,2026-02-20,Besoin de plus d'informations.
COM-00577,SEC-2591,user0032,2026-02-03,Le problème semble corrigé.
COM-00578,BI-3999,user0013,2026-06-17,La fonctionnalité est prête pour les tests.
COM-00579,DATA-4864,user0018,2025-09-18,Le client demande une modification.
COM-00580,ERP-3368,user0016,2026-03-22,Le client demande une modification.
